Username,Datetime,Tweet Id,Text,Likes,Retweets,Replies,Quotes,Mentioned
Dazed,2021-12-04 11:00:13+00:00,1467086332019236873,"Fashion-focused NFT site @xydrobe is auctioning off a hyper-realistic digital copy of the knitted look, which took 300 hours to recreate 👀   

https://t.co/Pcrq1lDUpI",24,3,0,1,"[User(username='xydrobe', id=1388202818054590464, displayname='xydrobe', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-12-02 14:30:01+00:00,1466414352907612178,"Fashion-focused NFT site @xydrobe is auctioning off a hyper-realistic digital copy of the knitted look, which took 300 hours to recreate 👀

https://t.co/Pcrq1lDUpI",38,5,0,0,"[User(username='xydrobe', id=1388202818054590464, displayname='xydrobe', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-11-29 11:30:09+00:00,1465281925556359169,"Roblox will host its own version of the IRL ceremony, presenting the industry’s first ever award for metaverse design.

https://t.co/FpojCIEISz",20,5,0,1,
Dazed,2021-11-29 02:00:01+00:00,1465138445962072066,"The cyber-utopian façade of NFT and crypto art spaces is at odds with an elitist underbelly – we go beneath its decentralised veneer to uncover the mammoth effort to make the crypto world more inclusive.  

https://t.co/3g4YUKkKTl",8,0,1,0,
Dazed,2021-11-26 21:30:05+00:00,1464345739505635328,"The cyber-utopian façade of NFT and crypto art spaces is at odds with an elitist underbelly – we go beneath its decentralised veneer to uncover the mammoth effort to make the crypto world more inclusive.   

https://t.co/3g4YUKkKTl",5,3,1,0,
Dazed,2021-11-26 15:30:00+00:00,1464255123484459028,"The cyber-utopian façade of NFT and crypto art spaces is at odds with an elitist underbelly – we go beneath its decentralised veneer to uncover the mammoth effort to make the crypto world more inclusive.

https://t.co/3g4YUKkKTl",4,0,0,1,
Dazed,2021-11-21 23:00:01+00:00,1462556432423915523,"The track accompanies an NFT auction of the musician’s 2010 mixtape Vicki Leekx.

https://t.co/lJIb8WwxKu",17,0,0,0,
Dazed,2021-11-16 22:00:34+00:00,1460729531816452097,"The track accompanies an NFT auction of the musician’s 2010 mixtape Vicki Leekx.

https://t.co/lJIb8WwxKu",9,0,0,1,
Dazed,2021-11-13 15:45:00+00:00,1459547854498844674,"The track accompanies an NFT auction of @MIAuniverse’s 2010 mixtape Vicki Leekx.

https://t.co/zy8AT8cOgz",18,1,0,0,"[User(username='MIAuniverse', id=23859156, displayname='M.I.A.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-11-13 13:00:01+00:00,1459506334076973056,"Work by women artists makes up just 16% of NFT sales over the last 21 months, while Grimes is the only one to crack the top 10.

https://t.co/bX9PPdPWMO",3,1,0,0,
Dazed,2021-11-08 23:30:11+00:00,1457852981819346946,"Work by women artists makes up just 16 per cent of NFT sales over the last 21 months, while @Grimezsz is the only one to crack the top 10.   

https://t.co/bX9PPdPWMO",3,1,0,0,"[User(username='Grimezsz', id=276540738, displayname='𝔊𝔯𝔦𝔪𝔢𝔰 (⌛️,⏳) ᚷᚱᛁᛗᛖᛋ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-11-07 20:30:14+00:00,1457445310003810310,"I’d rather be smoking weed… Obsessed with @jawaraalleyne’s custom blunt look for 
@rihanna's Dazed cover shoot? You can now own it as an NFT by @bnv_me!

Sign up for a chance to win it: https://t.co/YjC8L5wwrp

#Dazed30 #NFT #Rihanna https://t.co/l5ifoCB1dx",9,2,0,0,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-11-06 17:21:49+00:00,1457035506047389706,"Work by women artists makes up just 16 per cent of NFT sales over the last 21 months, while @Grimezsz is the only one to crack the top 10.

https://t.co/V20f8oyojO",4,3,1,4,"[User(username='Grimezsz', id=276540738, displayname='𝔊𝔯𝔦𝔪𝔢𝔰 (⌛️,⏳) ᚷᚱᛁᛗᛖᛋ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-11-01 18:30:26+00:00,1455240835096850438,Mark Zuckerberg living his best life in the Metaverse 💖 What will you wear? https://t.co/Y80RgxIJcz,257,34,5,10,
Dazed,2021-10-30 19:00:20+00:00,1454523581489106948,"I’d rather be smoking weed…Leaf fluttering in windSmoking symbol Obsessed with @jawaraalleyne’s custom blunt look for @rihanna's Dazed cover shoot? You can now
own it as an NFT by @bnv_me!

Sign up for a chance to win it: https://t.co/YjC8L5wwrp

#Dazed30 #NFT #Rihanna https://t.co/rcZTbXT44U",10,1,3,1,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-10-27 12:30:26+00:00,1453338298332688385,"I’d rather be smoking weed…Leaf fluttering in windSmoking symbol Obsessed with @jawaraalleyne’s custom blunt look for @rihanna's Dazed cover shoot? You can now own it as an NFT by @bnv_me!

Sign up for a chance to win it: https://t.co/YjC8L5wwrp

#Dazed30 #NFT #Rihanna https://t.co/Tt3Xmbdt1T",6,1,1,0,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-10-24 18:00:16+00:00,1452334140133675011,"I’d rather be smoking weed…Leaf fluttering in windSmoking symbol Obsessed with @jawaraalleyne’s custom blunt look for @rihanna's Dazed cover shoot? You can now own it as an NFT by @bnv_me!

Sign up for a chance to win it: https://t.co/YjC8L5wwrp

#Dazed30 #NFT #Rihanna https://t.co/ZxUEn8G1I5",5,1,0,0,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-10-23 12:00:23+00:00,1451881182212280320,"The race to the metaverse is on.

https://t.co/wnA8XjKePo",5,0,0,0,
Dazed,2021-10-21 15:01:12+00:00,1451201910569005071,"I’d rather be smoking weed…Leaf fluttering in windSmoking symbol Obsessed with @jawaraalleyne’s custom blunt look for @rihanna's Dazed cover shoot? You can now own it as an NFT by @bnv_me!  

Sign up for a chance to win it: https://t.co/YjC8L5eV2P

#Dazed30 #NFT #Rihanna https://t.co/qnmO1VI2WI",7,1,1,1,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-10-19 11:30:14+00:00,1450424046122938368,"I’d rather be smoking weed…🍃🚬 Obsessed with @jawaraalleyne’s custom blunt look for @rihanna's Dazed cover shoot? You can now own it as an NFT by @bnv_me! 

Sign up for a chance to win it: https://t.co/YjC8L5wwrp

#Dazed30 #NFT #Rihanna #JawaraAlleyne https://t.co/ZQnE8irsvo",15,3,1,1,"[User(username='jawaraalleyne', id=83764974, displayname='JAWARA ALLEYNE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rihanna', id=79293791, displayname='Rihanna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bnv_me', id=1369106645456887808, displayname='bnv.me', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-10-18 19:00:05+00:00,1450174864984313862,"In a bid to build its presence in the metaverse, Facebook is looking to hire 10,000 people in the European Union over the next five years..

https://t.co/wnA8XjKePo",2,1,0,0,
Dazed,2021-10-18 13:00:52+00:00,1450084466345619458,"The race to the metaverse is on.

https://t.co/wnA8XjKePo",5,0,0,0,
Dazed,2021-10-04 21:30:00+00:00,1445139165033734147,"TikTok is dipping its toe in the NFT game with a debut collection featuring work from everyone’s favourite internet troll, @LilNasX 👀

https://t.co/x2QkT4CcxX",25,0,1,2,"[User(username='LilNasX', id=754006735468261376, displayname='MONTERO 🦋', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-09-20 23:30:00+00:00,1440095933878898689,".@AUROBOROS_LTD have developed a multi-layered project across both the physical space of the Victoria &amp; Albert museum and the metaverse.

https://t.co/bkMhLxFcSk",14,4,0,1,"[User(username='AUROBOROS_LTD', id=1346914900560515073, displayname='AUROBOROS', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-09-09 10:30:09+00:00,1435913408491163649,"The never-before-seen ‘day one’ footage will be sold as an NFT along with other film memorabilia.

https://t.co/QR5tOSh50p",18,4,1,0,
Dazed,2021-08-29 16:30:26+00:00,1432017811426140163,"Model Krystall Schott’s face is the first Google image result for ‘face’ – it’s haunted her since 2016. Mónica Belevan and Charlie Curran’s Accursed Share project seeks to place the power back in her hands as an NFT.

https://t.co/KxLAlray72",51,17,1,2,
Dazed,2021-08-26 22:30:00+00:00,1431021137455161354,"Model Krystall Schott’s face is the first Google image result for ‘face’ – it’s haunted her since 2016. Mónica Belevan and Charlie Curran’s Accursed Share project seeks to place the power back in her hands as an NFT.

https://t.co/KxLAlray72",39,12,0,2,
Dazed,2021-08-26 18:30:02+00:00,1430960747291496454,"Sex workers sent panties to space, now you can buy them as an NFT.

See more: https://t.co/R2lINNIwDP https://t.co/RbqCsZoWDS",27,11,5,4,
Dazed,2021-08-22 19:30:00+00:00,1429526287748579333,"Model Krystall Schott’s face is the first Google image result for ‘face’ – it’s haunted her since 2016. Mónica Belevan and Charlie Curran’s Accursed Share project seeks to place the power back in her hands as an NFT.      

https://t.co/KxLAlray72",35,14,0,4,
Dazed,2021-08-21 10:00:10+00:00,1429020493198372865,"Model Krystall Schott’s face is the first Google image result for ‘face’ – it’s haunted her since 2016. Mónica Belevan and Charlie Curran’s Accursed Share project seeks to place the power back in her hands as an NFT.   

https://t.co/KxLAlray72",19,5,1,0,
Dazed,2021-08-18 22:00:03+00:00,1428114495340220416,"Model Krystall Schott’s face is the first Google image result for ‘face’ – it’s haunted her since 2016. Mónica Belevan and Charlie Curran’s Accursed Share project seeks to place the power back in her hands as an NFT.  

https://t.co/KxLAlray72",25,10,0,0,
Dazed,2021-08-07 01:00:06+00:00,1423811152270827524,"Balenciaga crashes into the Marvel universe while Burberry’s NFT steps into the metaverse.

https://t.co/8RVhl2YJMe",11,2,0,1,
Dazed,2021-08-06 18:00:09+00:00,1423705467570860035,".@BALENCIAGA crashes into the Marvel universe while @Burberry's NFT steps into the metaverse.

https://t.co/8RVhl2YJMe",4,0,0,0,"[User(username='BALENCIAGA', id=180124279, displayname='Balenciaga', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Burberry', id=47459700, displayname='Burberry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-08-05 09:51:21+00:00,1423220068939350018,"What is the future of art?

We’ll be looking at what the NFT boom has done for creators, the wild amounts of money spent and where innovation can take us next. https://t.co/fgACJJQJi5",11,4,2,1,
Dazed,2021-08-05 09:50:37+00:00,1423219884499087362,"Join us TODAY at 6pm (BST) with @ashleighkane and @ourZORA to discuss the first five months of the NFT boom 💥

#AFutureWorld

 https://t.co/iJGcoSc4uP",12,3,1,2,"[User(username='ashleighkane', id=22588758, displayname='Ashleigh Kane', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ourZORA', id=1168028988091985920, displayname='ZORA.ETH', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-08-04 15:42:23+00:00,1422946023912128513,"What is the future of art?

We’ll be looking at what the NFT boom has done for creators, the wild amounts of money spent and where innovation can take us next. https://t.co/fVhPXZA4Ck",6,0,2,0,
Dazed,2021-08-04 15:42:11+00:00,1422945970338287620,"Join us this Thursday at 6pm (BST) with @ashleighkane and @ourZORA to discuss the first five months of the NFT boom 💥 

#AFutureWorld 

 https://t.co/iJGcoSc4uP",30,4,3,3,"[User(username='ashleighkane', id=22588758, displayname='Ashleigh Kane', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ourZORA', id=1168028988091985920, displayname='ZORA.ETH', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-05-29 10:00:08+00:00,1398579905156296706,"CYBR is the world’s first magazine to be sold as an NFT – here, you can read an excerpt from its digital pages.

https://t.co/zRqvRPN4Xc",0,0,0,0,
Dazed,2021-05-26 21:30:11+00:00,1397666400638996493,".@CybrMagazine is the world’s first magazine to be sold as an NFT – here, you can read an excerpt from its digital pages.

https://t.co/zRqvRPN4Xc",6,4,0,0,"[User(username='CybrMagazine', id=949404095894425602, displayname='CYBR Magazine', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-05-26 16:30:24+00:00,1397590957424513028,".@CybrMagazine is the world’s first magazine to be sold as an NFT.

https://t.co/zRqvRPN4Xc",5,1,0,1,"[User(username='CybrMagazine', id=949404095894425602, displayname='CYBR Magazine', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-05-13 19:30:24+00:00,1392925210609963009,"The model, actress, and sex toy company co-owner is getting in on the NFT action with a 30 second long clip. 

https://t.co/FD7m63nAun",10,1,1,3,
Dazed,2021-05-03 22:00:23+00:00,1389339076277329920,"The new owners of this Basquiat NFT will be given the option of ‘deconstructing’ the physical artwork, in order to ensure they own the ‘only remaining form’ of the drawing.

https://t.co/X7vfFMrJ1Q",5,0,1,2,
Dazed,2021-05-01 22:00:35+00:00,1388614352287289347,"First up in our A Future World podcast series, the arts writer Dean Kissick and founder of NFT marketplace Zora Dee Goens go head to head on the tokens everyone is talking about #AFutureWorld

https://t.co/OaxT0PGRr7",8,1,0,0,
Dazed,2021-04-30 20:00:00+00:00,1388221618950971399,"Zoë Roth, the girl in the ‘disaster girl’ meme, has just made half a million dollars after selling the original photo as an NFT.

https://t.co/suL1dyiLhZ",26,8,0,2,
Dazed,2021-04-30 15:30:18+00:00,1388153744748122127,"Now at university, Zoë Roth – who was pictured smirking as she watched a building burn as a child – has sold the original photo as an NFT 💥

https://t.co/suL1dyiLhZ",23,2,0,4,
Dazed,2021-04-29 20:00:03+00:00,1387859241755717634,".@emrata is selling a NFT – or nonfungible token – of herself standing in front of said artwork, which Prince originally released in 2014 as part of his New Portraits series.

https://t.co/alii1Dz8LQ",35,1,0,6,"[User(username='emrata', id=557379987, displayname='Emily Ratajkowski', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-04-29 00:15:41+00:00,1387561186368147456,"The NFT of a drawing by the late artist has been pulled from an auction that would have allowed buyers to destroy the original artwork.

https://t.co/UAjEwWfrCk",66,9,2,4,
Dazed,2021-04-28 22:30:10+00:00,1387534633529712642,"The new owners of this Basquiat NFT will be given the option of ‘deconstructing’ the physical artwork, in order to ensure they own the ‘only remaining form’ of the drawing.

https://t.co/X7vfFMa8ai",18,5,6,6,
Dazed,2021-04-27 22:00:25+00:00,1387164758105804808,"In a horrifying, Orwellian plot twist, the upcoming auction for an NFT of a drawing by Jean-Michel Basquiat will allow the winner to destroy the original artwork. 

https://t.co/X7vfFMa8ai",16,7,3,6,
Dazed,2021-04-27 14:00:28+00:00,1387043975261921287,"The new owners of this Basquiat NFT will be given the option of ‘deconstructing’ the physical artwork, in order to ensure they own the ‘only remaining form’ of the drawing.

https://t.co/X7vfFMrJ1Q",55,28,9,165,
Dazed,2021-04-25 11:30:10+00:00,1386281375158849543,"First up in our A Future World podcast series, the arts writer Dean Kissick and founder of NFT marketplace Zora Dee Goens go head to head on the tokens everyone is talking about #AFutureWorld

https://t.co/OaxT0PYsiF",6,1,0,0,
Dazed,2021-04-19 21:30:18+00:00,1384258077000560641,"First up in our A Future World podcast series, the arts writer Dean Kissick and founder of NFT marketplace Zora Dee Goens go head to head on the tokens everyone is talking about #AFutureWorld   

https://t.co/OaxT0PYsiF",5,0,0,1,
Dazed,2021-04-19 15:34:11+00:00,1384168455591522304,"First up in our A Future World podcast series, the arts writer @deankissick and founder of NFT marketplace Zora Dee Goens go head to head on the tokens everyone is talking about. Hosted by @ashleighkane #AFutureWorld

https://t.co/OaxT0PYsiF",8,1,0,0,"[User(username='deankissick', id=60374592, displayname='Dean Kissick', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ashleighkane', id=22588758, displayname='Ashleigh Kane', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-04-18 10:30:19+00:00,1383729597313781760,"These NFT artworks capture intimate moments with Kate Moss 💫

See more: https://t.co/Eb1WKjSuIp https://t.co/XwnpvzbFiR",38,3,0,0,
Dazed,2021-04-12 14:00:56+00:00,1381608273749622786,"These NFT artworks capture intimate moments with Kate Moss 💫 

See more: https://t.co/Eb1WKjATQR https://t.co/GtMMEo5Nwh",30,1,1,1,
Dazed,2021-03-20 23:00:01+00:00,1373409017242992648,"The unnamed song is about NFTs, which he‘s selling... as an NFT.

https://t.co/mf99gcZxcp",2,0,1,1,
Dazed,2021-03-20 13:15:00+00:00,1373261794010013701,"How long until X AE A-XII drops an NFT?

https://t.co/BzVBAfsEl8",15,1,2,0,
Dazed,2021-03-17 11:00:06+00:00,1372140680538099713,"Aphex Twin sold the artwork for £90,000 using NFT, with a portion of the proceeds going towards tree planting and other environmental projects.

https://t.co/raiFprucws",16,1,0,3,
Dazed,2021-03-16 11:24:37+00:00,1371784462527258628,"The unnamed song is about NFTs, which he‘s selling... as an NFT.

https://t.co/Zp2mYfvxls",1,0,0,2,
Dazed,2021-03-15 15:30:00+00:00,1371483831186944006,"The virtual artworks are being sold in NFT form, with proceeds going to MF DOOM’s estate.

https://t.co/rtAbMBGOU3",10,0,0,0,
Dazed,2021-03-13 15:15:00+00:00,1370755277700657152,"Digital editions of @MFDOOM’s iconic mask are being sold in NFT form, with proceeds going to the rapper’s estate.

https://t.co/SzzAbqoaTY",14,1,0,1,"[User(username='MFDOOM', id=21139660, displayname='DOOM', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
Dazed,2021-03-06 08:00:27+00:00,1368109205169836033,"The NFT art from the ‘WarNymph Collection Vol.1’ has already brought in over $5.8 million 🗡️

https://t.co/ABoJycfSYH",14,1,0,0,
Dazed,2021-03-03 03:00:24+00:00,1366946533938233347,"The NFT art from the ‘WarNymph Collection Vol.1’ has already brought in over $5.8 million.

https://t.co/ABoJycfSYH",10,0,1,5,
Dazed,2021-03-01 12:00:34+00:00,1366357694412685313,"The NFT art from the ‘WarNymph Collection Vol.1’ has already brought in over $5.8 million 🗡️

https://t.co/ABoJycfSYH",16,3,0,0,
i_D,2022-01-27 18:13:31+00:00,1486764321552191489,"Meanwhile, Jonathan Anderson’s latest collection for @LoeweOfficial clapped back to the metaverse and questioned the role of clothing in the digital world.  

Read more here: https://t.co/xsNKSGGhbU https://t.co/a1v6yhXCYb",13,1,1,0,"[User(username='LoeweOfficial', id=278541182, displayname='LOEWE', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
i_D,2022-01-27 18:13:16+00:00,1486764257823924230,"From metaverse discord to exposed undies, here's some of Paris Fashion Week Men's recapped ⬇️ 

See more here: https://t.co/PQLKboqzK2 https://t.co/xUlfLI5iCW",77,14,5,1,
i_D,2022-01-26 13:14:21+00:00,1486326643643883527,Loewe’s AW22 menswear show was a clapback to the Metaverse. https://t.co/LB4FAFybxW,7,0,0,0,
